pid,url,title,petitioner,suburb,close_date,signatures,status,active_transport_any,cycling,pedestrian,traffic_calming,speed_limit,pedestrian_crossing,road_safety,active_transport_general,parking,traffic_congestion,road_upgrade,public_transport,parks_green_space,trees_vegetation,flooding_drainage,development_planning,community_facilities,dogs_animals,noise_amenity,petition_body_excerpt,council_response_excerpt
1026,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1026,Downey Park Redevelopment,Tyrone Stewart,Sinnamon Park,"Wed, 14 Apr 2021",39,closed,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Residents draw to the attention of Council diapproval of the said relocation. The reason being is that we have for many years taken our children to play softball and currently their children. These grounds proved to be convenient and add no stress on the surrounding houses. Leave it as a Softball Field!,"Council is proud to have Queensland’s premier women’s softball organisation homed in Brisbane, and values the historical significance and continued importance of Downey Park as a women’s sporting precinct. Together with funding support from the Australian Government, Council has been working with th"
1027,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1027,Remove Garden,Subala Kamalan,Stones Corner,"Sat, 01 May 2021",3,closed,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,"Residents draw to the attention of Council the small garden located outside 388 Logan road. This address has 4 small businesses and due to the placement of the garden coupled with the bus stop, there is insufficient space to place A Frame signs without blocking the footpath. Some of these small businesses are suffering because they are unable to draw foot traffic in. Your petitioners therefore req","Thank you for your petition requesting that Council remove the garden bed located at 388 Logan Road, Stones Corner, to allow for small business signage to be placed on the footpath without restricting pedestrian access. Council has completed an onsite investigation and considered your request. Upon "
1028,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1028,"Proposed 24/7 petrol station at 485-493 Gympie Rd, Kedron",Brian Spooner,Kedron,"Wed, 30 Jun 2021",143,closed,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,"Residents object to the proposed ‘material change of use’ of 485-493 Gympie Road Kedron and the development of a service station at Lot 1 on the grounds that: 1. It is not compatible with surrounding residential and character overlay areas, particularly Childers Street, Kedron Street and Colac Street and is inconsistent with the intent for the area as expressed in Brisbane City Plan 2014 2. It wil","Thank you for your petition requesting Council refuse the proposed development application at 493 Gympie Road, Kedron (application reference A005697131). Council notes the following concerns raised in the petition: - the service station is not compatible with the surrounding character and residentia"
1029,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1029,ePetition Title,Closing Date,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
1030,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1030,Petition to reinstate parking in Elizabeth Street,Deanne SCHOUTEN,Brisbane,"Thu, 01 Sep 2022",12,closed,True,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,"Parking has been removed and a bike lane has been installed in Elizabeth Street. This is affecting businesses on Elizabeth Street in a very negative manner (Council businesses included). This is affecting the people who park here for short periods to do quick jobs. There is nowhere to be dropped off. Bikes and Scooters are still using the foot path, not enough people are using the bike lane to jus","Thank you for your petition requesting Council remove or relocate the bike lane and reinstate parking in Elizabeth Street, Brisbane City. Your request for Council to reinstate parking and loading zones for businesses and customers and remove the Cycleway on Elizabeth Street, is noted. Prior to openi"
1031,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1031,Make Ipswich Road safer for Students in Annerley and Moorooka,Ilithyia Bone,Moorooka,"Sun, 27 Jun 2021",170,closed,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,"The holidays are over so there’s extra traffic on the roads – and you’ve remembered why you don’t let your kids walk or ride to school: it’s just too dangerous. The Yeronga State School P&C welcomes Brisbane City Council’s decision to reduce the speed limit on Ipswich Road from 60km to 50km between O’Keefe St Buranda and Cracknell Road, Annerley, to improve pedestrian safety. However, the initiati","Your request for Council to reduce the speed limit from 60 km/h to 50 km/h on Ipswich Road, between Cracknell Road and the intersection of Longueval and South Streets, to improve safety for pedestrians crossing Ipswich Road at the intersection, has been noted. Speed limits on all roads in Queensland"
1032,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1032,ePetition Title,Closing Date,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
1033,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1033,Lights for Yeronga-Moorooka Bikeway through Poinciana and Clifton Parks,Ilithyia Bone,Brisbane,"Sun, 27 Jun 2021",56,closed,True,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,"The path through Poinciana and Clifton Parks in Moorooka is an important link in the Yeronga-Moorooka bikeway, the route for many making their way to and from Yeronga Schools, Kindergarten and Ipswich Road bus stops, and, since, the playground's recent refurbishment, a thoroughfare for local children and their parents. But the seated areas in both parks are also regularly used by people sitting an","Your request for lighting through the Yeronga-Moorooka Bikeway has been noted. Between Ipswich Road and Kiltie Street, the path through Poinciana Park and Clifton Park is recognised as a secondary bicycle route on the Bicycle network overlay within Brisbane City Plan 2014 (City Plan). This demonstra"
1034,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1034,More accurate Bus timetables across Brisbane,Laura Byerlee,Indooroopilly,"Thu, 03 Jun 2021",3,closed,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Residents draw to the attention of council to the fact that with the increase of traffic on our roads bus timetables are often no longer accurate meaning that services are not arriving on time or making connections. This makes it difficult for patrons to plan journeys and increases our frustration with the service as a whole. Your petitioners therefore request that data is gathered across the syst,Thank you for your petition requesting Council gather data across the Brisbane bus network to determine timetable accuracy and update timetables to reflect accurate times. Council acknowledges that traffic congestion can impact on the reliability of travel times for bus services. Traffic conditions 
1035,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1035,Carpark Upgrade Dunlop Park,Cr Nicole Johnston,Fairfield,"Sun, 30 Jul 2023",397,closed,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,"More than a decade ago the local community, including Corinda State School families, The Oxley United Soccer Club and Dunlop Park Pool patrons, petitioned to extend the very small and rundown Council carpark off Hughes Lane, Corinda to meet the needs of this busy school, community and sporting precinct. Council Officers agreed and identified the need for the project off the edge of the existing ca",Council has completed an onsite investigation and considered your request. Council has listed for consideration to have a detailed design which will bring the car park up to current Australian Standards and formalise the unsealed section of the car park as part of Council’s future capital works prog
1036,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1036,ePetition Title,Closing Date,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
1037,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1037,Heavy Vehicle rat running in Nellie St Nundah,Fiona Smith,Nundah,"Wed, 30 Jun 2021",10,closed,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,"Residents draw to the attention of council the high volume of heavy vehicle traffic (including BCC rubbish trucks, semi-trailer trucks and other unsuitable traffic) using Nellie St Nundah as a rat run between Melton Road and Nudgee Road. This is a suburban 50 km/h street, heavy vehicles should be using Toombul Road for this purpose - especially BCC vehicles. It is dangerous and noisy, and many veh","Your request for Council to consider measures to prevent heavy vehicles from using Nellie Street, due to large heavy vehicle access between Melton Road and Nudgee Road, has been noted. The Queensland Government’s Department of Transport and Main Roads (TMR) has developed guidelines and policies to f"
1038,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1038,Nowruz Bridge for Toowong-West End Green Bridge,Iman Falah,New Farm,"Sat, 25 Sep 2021",345,closed,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,"Residents draw to the attention of 5 Green Bridges Team. Before I jump into my ideas I would like to introduce myself a little bit: my name is ""Iman Falah"", Project Planner and Scheduler with construction family background from Iran. I moved to Australia in 2009 and on the other hand I love culture and history of humanity. As an Iranian immigrate I always tried to share and work through community ",Thank you for your petition requesting Council name the Toowong to West End Green Bridge ‘Nowruz Bridge’ and consider using Persian engineering and design methods when constructing the bridge. Council is building new green bridges across Brisbane to make it even easier to get around our city on foot
1039,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1039,Traffic Calming Melrose Lane,Mark Watts,Kalinga,"Sun, 13 Jun 2021",31,closed,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,"As more families are moving into the local area, Melrose Lane is the primary access to Melrose Park. Due to it being a lane it is narrow and either footpath is less than suitable for prams and or young kids or even adults unless everyone walks in single file. Thus just about everyone has to use the road as a footpath. The problem is that more and more people use it as a bit of a rat run and some a","Your comments about the condition of the footway are noted. A recent inspection of Melrose Lane found the footway to be satisfactory and in a well grassed condition. The width of the footway is 1.4 m, and it has a 10 m road reserve corridor from property line to property line. Along the northern sid"
1040,https://epetitions.brisbane.qld.gov.au/petition/view/pid/1040,"Development at Gresham St, East Brisbane",Merran Jack,East Brisbane,"Mon, 24 May 2021",224,closed,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,"As residents of East Brisbane and Brisbane City Council local government area, we are petitioning against a development at 51 Gresham St, East Brisbane. The development that Brisbane City Council has already approved is a 23 bedroom share house with 6 car spaces in the heart of a quiet suburban residential street. This development will have a significant impact on the already difficult parking sit","Council notes the concerns raised in the petition, including: -           reduction in the availability of on-street parking in the neighbourhood -           increase of traffic on local roads -           exceeding the Brisbane City Plan 2014 (City Plan) dwelling yield for the Character (infill hous"
